20200529045319	FALSE	1
20200529045320	FALSE	1
20200529045320	FALSE	1
20200529045525	FALSE	1
20200529045607	FALSE	1
20200529050218	FALSE	1
20200529051809	FALSE	1
20200529052659	FALSE	1
20200529052937	FALSE	1
20200529053046	FALSE	1
20200529053057	FALSE	1
20200529053113	FALSE	1
20200529053130	FALSE	1
20200529053351	FALSE	1
20200529053419	FALSE	1
20200529055000	FALSE	1
20200529060202	FALSE	1
20200529060318	FALSE	1
20200529062444	FALSE	1
20200529062744	FALSE	1
20200529063839	FALSE	1
20200529063934	FALSE	1
20200529063952	FALSE	1
20200529063954	FALSE	1
20200529064753	FALSE	1
20200529064817	FALSE	1
20200529071746	FALSE	1
20200529072501	FALSE	1
20200529073309	FALSE	1
20200529073808	FALSE	1
20200529073859	FALSE	1
20200529081702	FALSE	1
20200529082342	FALSE	1
20200529082425	FALSE	1
20200529085653	FALSE	1
20200529091631	FALSE	1
20200529094636	FALSE	1
20200529095942	FALSE	1
20200529110243	FALSE	1
20200529111219	FALSE	1
20200529112234	FALSE	1
20200529112453	FALSE	1
20200529114855	FALSE	1
20200529122740	FALSE	1
20200529132859	FALSE	1
20200529135032	FALSE	1
20200529140342	FALSE	1
20200529143333	FALSE	1
20200529143656	FALSE	1
20200529145229	FALSE	1
20200529145314	FALSE	1
20200529145339	FALSE	1
20200529162429	FALSE	1
20200529170501	FALSE	1
20200529171809	FALSE	1
20200529171955	FALSE	1
20200529173356	FALSE	1
20200529182357	FALSE	1
20200529184026	FALSE	1
20200529185051	FALSE	1
20200529190719	FALSE	1
20200529190813	FALSE	1
20200529195737	FALSE	1
20200529212833	FALSE	1
20200529220801	FALSE	1
20200529232948	FALSE	1
20200530005149	FALSE	1
20200530021915	FALSE	1
20200530031402	FALSE	1
20200530032642	FALSE	1
20200530033309	FALSE	1
20200530042958	FALSE	1
20200530043216	FALSE	1
20200530044521	FALSE	1
20200530051118	FALSE	1
20200530053640	FALSE	1
20200530061042	FALSE	1
20200530064814	FALSE	1
20200530065740	FALSE	1
20200530070924	FALSE	1
20200530071332	FALSE	1
20200530072835	FALSE	1
20200530073030	FALSE	1
20200530074059	FALSE	1
20200530075315	FALSE	1
20200530075605	FALSE	1
20200530080243	FALSE	1
20200530080631	FALSE	1
20200530080746	FALSE	1
20200530110754	FALSE	1
20200530110855	FALSE	1
20200530113514	FALSE	1
20200530130903	FALSE	1
20200530131756	FALSE	1
20200530132723	FALSE	1
20200530134529	FALSE	1
20200530144301	FALSE	1
20200530145753	FALSE	1
20200530183047	FALSE	1
20200530192116	FALSE	1
20200530192527	FALSE	1
20200530193700	FALSE	1
20200530203055	FALSE	1
20200530213009	FALSE	1
20200531002141	FALSE	1
20200531002209	FALSE	1
20200531012920	FALSE	1
20200531023011	FALSE	1
20200531025023	FALSE	1
20200531055347	FALSE	1
20200531055639	FALSE	1
20200531063433	FALSE	1
20200531072523	FALSE	1
20200531075013	FALSE	1
20200531080644	FALSE	1
20200531080645	FALSE	1
20200531082319	FALSE	1
20200531085635	FALSE	1
20200531090159	FALSE	1
20200531092210	FALSE	1
20200531092844	FALSE	1
20200531094828	FALSE	1
20200531103957	FALSE	1
20200531113855	FALSE	1
20200531114229	FALSE	1
20200531120655	FALSE	1
20200531134216	FALSE	1
20200531141941	FALSE	1
20200531143948	FALSE	1
20200531150827	FALSE	1
20200531184145	FALSE	1
20200531190400	FALSE	1
20200531192501	FALSE	1
20200531235921	FALSE	1
20200601000538	FALSE	1
20200601012904	FALSE	1
20200601031117	FALSE	1
20200601050300	FALSE	1
20200601085300	FALSE	1
20200601094325	FALSE	1
20200601100253	FALSE	1
20200601112212	FALSE	1
20200601130244	FALSE	1
20200601130956	FALSE	1
20200601131043	FALSE	1
20200601140647	FALSE	1
20200601143559	FALSE	1
20200601153748	FALSE	1
20200601154910	FALSE	1
20200601183315	FALSE	1
20200601185922	FALSE	1
20200601194819	FALSE	1
20200602002508	FALSE	1
20200602013916	FALSE	1
20200602030911	FALSE	1
20200602031009	FALSE	1
20200602053120	FALSE	1
20200602141441	FALSE	1
20200602162958	FALSE	1
20200602171144	FALSE	1
20200602193136	FALSE	1
20200602194250	FALSE	1
20200602194252	FALSE	1
20200602194302	FALSE	1
20200602205543	FALSE	1
20200602232201	FALSE	1
20200603002847	FALSE	1
20200603025704	FALSE	1
20200603054132	FALSE	1
20200603135347	FALSE	1
20200603151750	FALSE	1
20200603183251	FALSE	1
20200603184412	FALSE	1
20200603202720	FALSE	1
20200603212147	FALSE	1
20200603233539	FALSE	1
20200604001910	FALSE	1
20200604002028	FALSE	1
20200604022748	FALSE	1
20200604035324	FALSE	1
20200604035553	FALSE	1
20200604051956	FALSE	1
20200604062745	FALSE	1
20200604064718	FALSE	1
20200604134737	FALSE	1
20200604210048	FALSE	1
